Review ID,Product,Review,Rating,Word Count,Character Count,Average Word Length,Sentence Count,Exclamation Count,Question Count,Title Word Count,Positive Score,Negative Score,Sentiment
R08747,Gaming Keyboard,Delivery was fast and the packaging was secure. It works exactly as advertised. The value for money is impressive.,5,19,114,5,3,0,0,3,0.46,0.0,positive
R08748,Laptop Stand,The design is sleek and modern. The value for money is impressive. Performance has been smooth every day.,5,18,105,4,3,0,0,3,0.53,0.0,positive
R08749,Desk Lamp,It has both strengths and weaknesses. Nothing particularly stands out. It is easy to use after some practice.,3,18,109,5,3,0,0,3,0.3,0.0,positive
R08750,USB-C Hub,The packaging was average. It is easy to use after some practice. It serves its intended purpose.,3,17,97,4,3,0,0,3,0.14,0.0,positive
R08751,Wireless Mouse,I would definitely recommend this product. It works exactly as advertised. Delivery was fast and the packaging was secure.,5,19,122,5,3,0,0,3,0.21,0.0,positive
R08752,Desk Lamp,I would definitely recommend this product. Setup was quick and easy. It works exactly as advertised.,4,16,100,5,3,0,0,3,0.25,0.0,positive
R08753,Office Chair,It stopped working after a few days. I would not recommend this product. The battery drains very quickly.,1,18,105,4,3,0,0,3,0.12,0.0,positive
R08754,Bluetooth Speaker,The build quality is excellent. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,18,105,4,3,0,0,3,0.47,0.0,positive
R08755,Laptop Stand,Setup instructions were confusing. It is overpriced for the features offered. Performance is slower than expected.,1,16,114,6,3,0,0,3,0.0,0.2,negative
R08756,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R08757,USB-C Hub,It has both strengths and weaknesses. It serves its intended purpose. The features are adequate for daily use.,3,18,110,5,3,0,0,3,0.17,0.0,positive
R08758,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R08759,Wireless Mouse,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,18,105,4,3,0,0,3,0.32,0.0,positive
R08760,Wireless Mouse,Performance is slower than expected. The battery drains very quickly. The design is bulky and uncomfortable.,1,16,108,5,3,0,0,3,0.0,0.06,negative
R08761,Laptop Stand,I would definitely recommend this product. The design is sleek and modern. The build quality is excellent.,4,17,106,5,3,0,0,3,0.4,0.0,positive
R08762,Desk Lamp,It stopped working after a few days. It is overpriced for the features offered. Setup instructions were confusing.,2,18,114,5,3,0,0,3,0.0,0.25,negative
R08763,USB-C Hub,The packaging was average. It is easy to use after some practice. It serves its intended purpose.,3,17,97,4,3,0,0,3,0.14,0.0,positive
R08764,Laptop Stand,Setup instructions were confusing. It is overpriced for the features offered. Performance is slower than expected.,1,16,114,6,3,0,0,3,0.0,0.2,negative
R08765,Desk Lamp,It stopped working after a few days. It is overpriced for the features offered. Setup instructions were confusing.,2,18,114,5,3,0,0,3,0.0,0.25,negative
R08766,Power Bank,Customer support was helpful. The build quality is excellent. The design is sleek and modern.,5,15,93,5,3,0,0,3,0.6,0.0,positive
R08767,Laptop Stand,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,20,125,5,3,0,0,3,0.0,0.5,negative
R08768,Laptop Stand,I would definitely recommend this product. The design is sleek and modern. The build quality is excellent.,4,17,106,5,3,0,0,3,0.4,0.0,positive
R08769,Coffee Maker,The design is sleek and modern. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,19,105,4,3,0,0,3,0.31,0.0,positive
R08770,Smart Watch,Setup was quick and easy. The build quality is excellent. Performance has been smooth every day.,5,16,96,5,3,0,0,3,0.54,0.0,positive
R08771,Bluetooth Speaker,The design is sleek and modern. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R08772,Smart Watch,Setup was quick and easy. The build quality is excellent. Performance has been smooth every day.,5,16,96,5,3,0,0,3,0.54,0.0,positive
R08773,Desk Lamp,The build quality is excellent. It works exactly as advertised. I would definitely recommend this product.,5,16,106,5,3,0,0,3,0.42,0.0,positive
R08774,Wireless Mouse,It works exactly as advertised. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,18,105,4,3,0,0,3,0.32,0.0,positive
R08775,Power Bank,The quality is acceptable for the price. It meets basic requirements. It serves its intended purpose.,3,16,101,5,3,0,0,3,0.0,0.0,neutral
R08776,Coffee Maker,The packaging was average. It has both strengths and weaknesses. It meets basic requirements.,3,14,93,5,3,0,0,3,0.0,0.07,negative
R08777,Laptop Stand,It is overpriced for the features offered. The battery drains very quickly. The design is bulky and uncomfortable.,2,18,114,5,3,0,0,3,0.0,0.03,negative
R08778,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R08779,Smart Watch,It is overpriced for the features offered. The battery drains very quickly. Setup instructions were confusing.,2,16,110,5,3,0,0,3,0.07,0.0,positive
R08780,Desk Lamp,The product is okay overall. The product performs as expected. It is easy to use after some practice.,3,18,101,4,3,0,0,3,0.21,0.0,positive
R08781,Laptop Stand,Delivery was fast and the packaging was secure. Customer support was helpful. It works exactly as advertised.,5,17,109,5,3,0,0,3,0.28,0.0,positive
R08782,Gaming Keyboard,It is easy to use after some practice. It has both strengths and weaknesses. The packaging was average.,3,18,103,4,3,0,0,3,0.14,0.0,positive
R08783,Laptop Stand,The quality is acceptable for the price. The packaging was average. The product performs as expected.,3,16,101,5,3,0,0,3,0.0,0.12,negative
R08784,Office Chair,Delivery was fast and the packaging was secure. It works exactly as advertised. The design is sleek and modern.,5,19,111,4,3,0,0,3,0.26,0.0,positive
R08785,Laptop Stand,The build quality is excellent. Performance has been smooth every day. It works exactly as advertised.,5,16,102,5,3,0,0,3,0.55,0.0,positive
R08786,Desk Lamp,It stopped working after a few days. It is overpriced for the features offered. Setup instructions were confusing.,2,18,114,5,3,0,0,3,0.0,0.25,negative
R08787,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R08788,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R08789,Gaming Keyboard,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R08790,Desk Lamp,Performance is slower than expected. I would not recommend this product. It is overpriced for the features offered.,2,18,115,5,3,0,0,3,0.0,0.1,negative
R08791,Wireless Mouse,The design is sleek and modern. It works exactly as advertised. Setup was quick and easy.,5,16,89,4,3,0,0,3,0.3,0.0,positive
R08792,Laptop Stand,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,20,125,5,3,0,0,3,0.0,0.5,negative
R08793,Bluetooth Speaker,Performance has been smooth every day. The design is sleek and modern. The build quality is excellent.,4,17,102,5,3,0,0,3,0.53,0.0,positive
R08794,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R08795,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R08796,Coffee Maker,It serves its intended purpose. It has both strengths and weaknesses. The product is okay overall.,3,16,98,5,3,0,0,3,0.25,0.0,positive
R08797,Laptop Stand,Delivery was fast and the packaging was secure. Customer support was helpful. It works exactly as advertised.,5,17,109,5,3,0,0,3,0.28,0.0,positive
R08798,Laptop Stand,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,20,125,5,3,0,0,3,0.0,0.5,negative
R08799,Coffee Maker,It is easy to use after some practice. It has both strengths and weaknesses. The product performs as expected.,3,19,110,4,3,0,0,3,0.17,0.0,positive
R08800,Laptop Stand,Setup instructions were confusing. It is overpriced for the features offered. Performance is slower than expected.,1,16,114,6,3,0,0,3,0.0,0.2,negative
R08801,Coffee Maker,It serves its intended purpose. It has both strengths and weaknesses. The product is okay overall.,3,16,98,5,3,0,0,3,0.25,0.0,positive
R08802,Desk Lamp,I would definitely recommend this product. The value for money is impressive. Performance has been smooth every day.,4,18,116,5,3,0,0,3,0.47,0.0,positive
R08803,Bluetooth Speaker,Performance has been smooth every day. The design is sleek and modern. The build quality is excellent.,4,17,102,5,3,0,0,3,0.53,0.0,positive
R08804,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R08805,Gaming Keyboard,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R08806,Wireless Mouse,I would definitely recommend this product. It works exactly as advertised. Delivery was fast and the packaging was secure.,5,19,122,5,3,0,0,3,0.21,0.0,positive
R08807,Bluetooth Speaker,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. I would not recommend this product.,2,20,120,5,3,0,0,3,0.0,0.5,negative
R08808,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R08809,Coffee Maker,The design is sleek and modern. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,19,105,4,3,0,0,3,0.31,0.0,positive
R08810,Power Bank,It is overpriced for the features offered. The design is bulky and uncomfortable. The battery drains very quickly.,2,18,114,5,3,0,0,3,0.0,0.03,negative
R08811,Power Bank,Customer support was helpful. The build quality is excellent. The design is sleek and modern.,5,15,93,5,3,0,0,3,0.6,0.0,positive
R08812,Desk Lamp,I would definitely recommend this product. Setup was quick and easy. It works exactly as advertised.,4,16,100,5,3,0,0,3,0.25,0.0,positive
R08813,Office Chair,I would definitely recommend this product. Performance has been smooth every day. Customer support was helpful.,5,16,111,6,3,0,0,3,0.2,0.0,positive
R08814,Smart Watch,It is overpriced for the features offered. The battery drains very quickly. Setup instructions were confusing.,2,16,110,5,3,0,0,3,0.07,0.0,positive
R08815,Bluetooth Speaker,The build quality is excellent. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,18,105,4,3,0,0,3,0.47,0.0,positive
R08816,Laptop Stand,Performance is slower than expected. The design is bulky and uncomfortable. Setup instructions were confusing.,2,15,110,6,3,0,0,3,0.0,0.3,negative
R08817,Desk Lamp,The build quality is excellent. It works exactly as advertised. I would definitely recommend this product.,5,16,106,5,3,0,0,3,0.42,0.0,positive
R08818,USB-C Hub,The design is bulky and uncomfortable. Performance is slower than expected. It is overpriced for the features offered.,1,18,118,5,3,0,0,3,0.0,0.3,negative
R08819,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R08820,Desk Lamp,The value for money is impressive. I would definitely recommend this product. Customer support was helpful.,5,16,107,5,3,0,0,3,0.5,0.0,positive
R08821,Coffee Maker,Nothing particularly stands out. The packaging was average. It has both strengths and weaknesses.,3,14,97,6,3,0,0,3,0.01,0.0,positive
R08822,Bluetooth Speaker,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. I would not recommend this product.,2,20,120,5,3,0,0,3,0.0,0.5,negative
R08823,Smart Watch,It is overpriced for the features offered. The battery drains very quickly. Setup instructions were confusing.,2,16,110,5,3,0,0,3,0.07,0.0,positive
R08824,Office Chair,The battery life exceeded my expectations. Performance has been smooth every day. I would definitely recommend this product.,5,18,124,5,3,0,0,3,0.2,0.0,positive
R08825,Office Chair,It has both strengths and weaknesses. The product performs as expected. The product is okay overall.,3,16,100,5,3,0,0,3,0.13,0.0,positive
R08826,Laptop Stand,The build quality is excellent. Performance has been smooth every day. It works exactly as advertised.,5,16,102,5,3,0,0,3,0.55,0.0,positive
R08827,Wireless Mouse,I would definitely recommend this product. It works exactly as advertised. Delivery was fast and the packaging was secure.,5,19,122,5,3,0,0,3,0.21,0.0,positive
R08828,Bluetooth Speaker,Delivery was fast and the packaging was secure. Setup was quick and easy. The battery life exceeded my expectations.,5,19,116,5,3,0,0,3,0.34,0.0,positive
